account_id,product_id,MAG,AG,date_id,promo_flag,promo_discount_perc,base_demand,ordered_units
1,3922,E01,8189,1508,0,0,91.87694654,
1,3922,E01,8189,1515,0,0,62.42286569,
1,3924,E01,8189,1501,1,18.79355474,112.7256358,
1,3924,E01,8189,1508,0,0,120,
1,3924,E01,8189,1515,0,0,136,
1,3924,E01,8189,1522,0,0,137.2863887,
1,3930,E01,8189,1501,0,0,36,
1,3930,E01,8189,1508,0,0,25,
1,3930,E01,8189,1522,0,0,65,
1,3962,E01,7456,1501,0,0.649715137,162,
1,3962,E01,7456,1508,0,1.644006667,111,
1,3962,E01,7456,1515,0,2.950779702,138,
1,3962,E01,7456,1522,0,1.545837696,63,
1,3969,E01,8958,1501,0,2.10E-06,3,
1,3969,E01,8958,1508,0,2.10E-06,3,
1,3969,E01,8958,1515,0,2.10E-06,0,
1,3969,E01,8958,1522,0,0,2,
1,3978,E01,8958,1515,0,0,0,
1,3978,E01,8958,1522,0,0,0,
1,3988,E01,638,1501,0,0,4,
1,3988,E01,638,1508,0,0,6,
1,3988,E01,638,1515,0,0,3,
1,3988,E01,638,1522,0,0,2,
1,3993,E01,5100,1501,0,0,3,
1,3993,E01,5100,1508,0,0,3,
1,3993,E01,5100,1515,0,0,3,
1,3993,E01,5100,1522,0,0,3,
1,3996,E01,5100,1501,0,0,3,
1,3996,E01,5100,1508,0,0,4.0608914,
1,3996,E01,5100,1515,0,0,4.752667922,
1,3996,E01,5100,1522,0,0,5,
1,3999,E01,638,1501,0,0,0,
1,3999,E01,638,1508,0,0,0,
1,3999,E01,638,1515,0,0,0,
1,4007,E01,620,1501,0,1.007901273,103,
1,4007,E01,620,1508,0,1.327607172,112,
1,4007,E01,620,1515,0,1.363275243,116,
1,4007,E01,620,1522,0,1.355944928,42,
1,4008,E01,620,1501,0,0.018316065,167,
1,4008,E01,620,1508,0,0.018316377,175,
1,4008,E01,620,1515,0,0.018319066,213,
1,4008,E01,620,1522,0,0.018316377,100,
1,4010,E01,620,1501,1,18.1677629,32,
1,4010,E01,620,1508,1,18.1677629,32,
1,4010,E01,620,1515,1,18.1677629,32,
1,4010,E01,620,1522,1,18.1677629,32,
1,4012,E01,620,1515,0,0,47,
1,4012,E01,620,1522,0,0,87,
1,4023,E01,620,1501,1,26.45774418,1,
1,4023,E01,620,1508,1,26.45774418,1,
1,4023,E01,620,1515,1,26.45774418,1,
1,4023,E01,620,1522,1,26.45774418,1,
1,4024,E01,620,1501,0,0,63,
1,4024,E01,620,1508,0,0,63,
1,4024,E01,620,1515,0,0,63,
1,4024,E01,620,1522,1,39.99333305,63,
1,9,E01,638,1501,0,0,0,
1,9,E01,638,1508,0,0,0,
1,9,E01,638,1515,0,0,0,
1,9,E01,638,1522,0,0,0,
1,11,E01,638,1501,0,0,0,
1,11,E01,638,1508,0,0,0,
1,11,E01,638,1515,0,0,0,
1,28,E01,620,1501,0,0,0,
1,28,E01,620,1508,0,0,0,
1,28,E01,620,1515,0,0,0,
1,40,E01,620,1501,0,0,0,
1,40,E01,620,1508,0,0,0,
1,40,E01,620,1515,0,0,0,
1,51,E01,8190,1501,0,0,0,
1,51,E01,8190,1508,0,0,0,
1,51,E01,8190,1515,0,0,0,
1,4900,W91,3010,1501,0,0,8,
1,4900,W91,3010,1508,0,0,0,
1,4900,W91,3010,1515,0,0,1,
1,4900,W91,3010,1522,0,0,0,
1,4903,W91,3010,1501,1,34.22031581,0,
1,4903,W91,3010,1508,1,34.28819983,0,
1,4903,W91,3010,1515,1,34.32341822,0,
1,4903,W91,3010,1522,1,34.22031648,0,
1,4907,W91,3010,1501,0,0,0.048411099,
1,4907,W91,3010,1508,0,0,0,
1,4907,W91,3010,1515,0,0,0,
1,4907,W91,3010,1522,0,0,0,
1,5025,E01,620,1501,0,0,39.17521951,
1,5025,E01,620,1508,0,0,27.21014634,
1,5025,E01,620,1515,0,0,19.03004878,
1,5025,E01,620,1522,0,0,16,
1,5032,E01,8189,1501,0,0,0,
1,5032,E01,8189,1508,0,0,0,
1,5032,E01,8189,1515,0,0,0,
1,5032,E01,8189,1522,0,0,0,
1,5067,E01,5100,1501,0,0,0,
1,5067,E01,5100,1508,0,0,0,
1,5067,E01,5100,1515,0,0,0,
1,144,E01,3580,1501,0,0,0,
1,144,E01,3580,1508,0,0,0,
1,144,E01,3580,1515,0,0,0,
1,145,E01,8189,1501,0,0,62,
1,145,E01,8189,1508,0,0,41,
1,145,E01,8189,1515,0,0,44,
1,145,E01,8189,1522,0,0,18,
1,149,E01,7160,1501,0,0,270,
1,149,E01,7160,1508,0,0,233,
1,149,E01,7160,1515,0,0,248,
1,149,E01,7160,1522,0,0,77,
1,167,E01,7160,1501,0,0,0,
1,167,E01,7160,1508,0,0,0,
1,167,E01,7160,1515,0,0,0,
1,185,I26,7160,1501,0,0,0,
1,185,I26,7160,1508,0,0,0,
1,185,I26,7160,1515,0,0,0,
1,213,W91,3568,1501,0,0,788,
1,213,W91,3568,1508,0,0,716,
1,213,W91,3568,1515,0,0,834,
1,213,W91,3568,1522,0,0,1096,
1,218,E15,3149,1501,0,0,0,
1,218,E15,3149,1508,0,0,0,
1,218,E15,3149,1515,0,0,0,
1,224,E15,3149,1501,0,0,450,
1,224,E15,3149,1508,0,0,338.25,
1,224,E15,3149,1515,0,0,226.5,
1,224,E15,3149,1522,0,0,114.75,
1,237,E15,3149,1501,0,0,360,
1,237,E15,3149,1508,0,0,572,
1,237,E15,3149,1515,0,0,985,
1,237,E15,3149,1522,0,0,1534.3584,
1,240,E15,3149,1501,0,2.739814621,577,
1,240,E15,3149,1508,0,3.780559698,734,
1,240,E15,3149,1515,0,5.16471781,710.1296296,
1,240,E15,3149,1522,0,5.093648009,600.4814815,
1,282,E15,3155,1501,0,0,10,
1,282,E15,3155,1508,0,0,16,
1,282,E15,3155,1515,0,0,13,
1,282,E15,3155,1522,0,0,5,
1,286,E15,3155,1501,0,0,644.8549531,
1,286,E15,3155,1508,0,0,623,
1,286,E15,3155,1515,0,0,612,
1,286,E15,3155,1522,0,0,618.176326,
1,288,E15,3155,1501,0,0,0,
1,288,E15,3155,1508,0,0,0,
1,288,E15,3155,1515,0,0,0,
1,289,E15,3155,1501,0,0,4,
1,289,E15,3155,1508,0,0,7,
1,289,E15,3155,1515,0,0,7,
1,289,E15,3155,1522,0,0,7,
1,290,E15,3155,1501,0,0,548,
1,290,E15,3155,1508,0,0,557,
1,290,E15,3155,1515,0,0,569,
1,290,E15,3155,1522,0,0,583.5714286,
1,292,E15,3155,1501,0,0,0,
1,292,E15,3155,1508,0,0,0,
1,292,E15,3155,1515,0,0,0,
1,292,E15,3155,1522,0,0,0,
1,296,E15,3155,1501,0,0,0,
1,296,E15,3155,1508,0,0,0,
1,296,E15,3155,1515,0,0,0,
1,316,E15,3160,1501,0,0,0,
1,316,E15,3160,1508,0,0,0,
1,316,E15,3160,1515,0,0,0,
1,609,E15,3371,1501,0,0,186,
1,609,E15,3371,1508,0,0,169,
1,609,E15,3371,1515,0,0,169,
1,609,E15,3371,1522,0,0,169,
1,1640,E15,3160,1501,0,0,113,
1,1640,E15,3160,1508,0,6.25E-06,85,
1,1640,E15,3160,1515,0,7.22E-06,118,
1,1640,E15,3160,1522,0,3.69E-06,77,
1,1948,W91,3079,1501,0,0,513,
1,1948,W91,3079,1508,0,0,434,
1,1948,W91,3079,1515,0,0,545,
1,1948,W91,3079,1522,0,0,330,
1,1964,W91,3010,1501,0,0,0,
1,1964,W91,3010,1508,0,0,0,
1,1964,W91,3010,1515,0,0,0,
1,1973,W91,3010,1501,1,15.56874772,50.06772704,
1,1973,W91,3010,1508,0,0,79,
1,1973,W91,3010,1515,0,0,615,
1,1973,W91,3010,1522,0,0,183,
1,3234,W91,3079,1515,0,0,704,
1,3234,W91,3079,1522,0,0,1056,
1,3240,E15,3157,1501,0,0,7255,
1,3240,E15,3157,1508,0,0,7280,
1,3240,E15,3157,1515,0,0,8415,
1,3240,E15,3157,1522,0,0,9597.844828,
1,3244,E15,3157,1501,0,0,934,
1,3244,E15,3157,1508,0,0,882,
1,3244,E15,3157,1515,0,0,1182,
1,3244,E15,3157,1522,0,0,436,
1,3245,E15,3157,1501,0,4.00E-06,55,
1,3245,E15,3157,1508,0,5.80E-06,55,
1,3245,E15,3157,1515,0,0,55,
1,3245,E15,3157,1522,1,20.11818117,55,
1,3257,E15,3371,1501,1,42.41206011,6,
1,3257,E15,3371,1508,1,42.41206011,6,
1,3257,E15,3371,1515,1,42.41206011,6,
1,3257,E15,3371,1522,1,42.41206011,6,
1,3266,E15,3371,1501,0,0,0,
1,3266,E15,3371,1508,0,0,0,
1,3266,E15,3371,1515,0,0,0,
1,3267,E15,3371,1501,0,0,0,
1,3267,E15,3371,1508,0,0,0,
1,3267,E15,3371,1515,0,0,0,
1,3278,E15,3371,1501,0,0,1402,
1,3278,E15,3371,1508,0,0,839,
1,3278,E15,3371,1515,0,0,1320,
1,3278,E15,3371,1522,0,0,992,
1,3673,I36,3590,1501,0,0,317,
1,3673,I36,3590,1508,0,0,302,
1,3673,I36,3590,1515,0,0,330,
1,3673,I36,3590,1522,0,0,213,
1,3681,E01,8189,1501,0,0,0,
1,3681,E01,8189,1508,0,0,0,
1,3681,E01,8189,1515,0,0,0,
1,3681,E01,8189,1522,0,0,0,
1,3691,E01,8189,1501,0,0,0,
1,3691,E01,8189,1508,0,0,0,
1,3691,E01,8189,1515,0,0,0,
1,3714,E15,3160,1501,0,0,0,
1,3714,E15,3160,1508,0,0,0,
1,3714,E15,3160,1515,0,0,0,
1,3740,E15,3157,1501,0,0,0,
1,3740,E15,3157,1508,0,0,0,
1,3740,E15,3157,1515,0,0,0,
1,3745,E15,3157,1501,0,0,0,
1,3745,E15,3157,1508,0,0,0,
1,3745,E15,3157,1515,0,0,0,
1,3745,E15,3157,1522,0,0,0,
1,3764,M41,8194,1501,0,0,684,
1,3764,M41,8194,1508,0,0,540,
1,3764,M41,8194,1515,0,0,780,
1,3764,M41,8194,1522,0,0,1308,
1,3766,M41,8194,1501,0,0,950,
1,3766,M41,8194,1508,0,0,857,
1,3766,M41,8194,1515,0,0,1334,
1,3766,M41,8194,1522,0,0,1997,
1,3768,M41,7366,1501,0,0,441,
1,3768,M41,7366,1508,0,0,259,
1,3768,M41,7366,1515,0,0,406.5844156,
1,3768,M41,7366,1522,0,0,1924.12987,
1,3794,M41,8871,1501,0,0,1704,
1,3794,M41,8871,1508,0,0,1592,
1,3794,M41,8871,1515,0,0,2055,
1,3794,M41,8871,1522,0,0,2742,
1,3802,M41,8871,1501,0,0,0,
1,3802,M41,8871,1508,0,0,0,
1,3802,M41,8871,1515,0,0,0,
1,3808,M41,8873,1501,0,0,323,
1,3808,M41,8873,1508,0,0,284,
1,3808,M41,8873,1515,0,0,321,
1,3808,M41,8873,1522,0,0,436,
1,3809,M41,8873,1501,0,0,220,
1,3809,M41,8873,1508,0,0,191,
1,3809,M41,8873,1515,0,0,227,
1,3809,M41,8873,1522,0,0,321,
1,3827,E15,3155,1501,0,0,0,
1,3827,E15,3155,1508,0,0,0,
1,3827,E15,3155,1515,0,9.44378004,2,
1,3833,E15,3155,1501,0,0,0,
1,3833,E15,3155,1508,0,0,0,
1,3833,E15,3155,1515,0,0,0,
1,3833,E15,3155,1522,0,0,0,
1,3835,E15,3155,1501,0,0,0,
1,3835,E15,3155,1508,0,0,0,
1,3835,E15,3155,1515,0,0,0,
1,3838,E15,3155,1501,0,0,1184,
1,3838,E15,3155,1508,0,0,995,
1,3838,E15,3155,1515,0,0,924,
1,3838,E15,3155,1522,0,0,500,
1,3843,E15,3155,1501,0,0,0,
1,3843,E15,3155,1508,0,0,0,
1,3843,E15,3155,1515,0,0,0,
1,3843,E15,3155,1522,0,0,0,
1,3881,W91,5008,1501,0,0,76,
1,3881,W91,5008,1508,0,0,64,
1,3881,W91,5008,1515,0,0,84,
1,3881,W91,5008,1522,0,0,46,
1,3891,W91,3010,1501,1,59.76591523,0,
1,3891,W91,3010,1508,1,59.76591523,0,
1,3891,W91,3010,1515,1,59.76591523,0,
1,3891,W91,3010,1522,1,59.76591523,0,
1,3905,W91,5008,1501,0,0,0,
1,3905,W91,5008,1508,0,0,0,
1,3905,W91,5008,1515,0,0,0,
1,3905,W91,5008,1522,0,0,0,
1,3906,W91,5008,1501,0,0,16,
1,3906,W91,5008,1508,0,0,7,
1,3906,W91,5008,1515,0,0,14,
1,3906,W91,5008,1522,0,0,39,
1,3909,E01,8190,1501,0,0,227,
1,3909,E01,8190,1508,0,0,232,
1,3909,E01,8190,1515,0,0,207,
1,3909,E01,8190,1522,0,0,126,
1,3914,E01,8190,1501,0,0.236541652,950,
1,3914,E01,8190,1508,0,0,1014,
1,3914,E01,8190,1515,0,0,1142,
1,3914,E01,8190,1522,0,0,1312.666667,
1,3927,E01,8189,1501,0,0,0,
1,3927,E01,8189,1508,0,0,0,
1,3927,E01,8189,1515,0,0,0,
1,3927,E01,8189,1522,0,0,0,
1,3928,E01,8189,1501,0,0,1,
1,3928,E01,8189,1508,0,0,0.740740741,
1,3928,E01,8189,1515,0,0,0.259259259,
1,3928,E01,8189,1522,0,0,0,
1,3929,E01,8189,1501,0,0,0,
1,3929,E01,8189,1508,0,0,0,
1,3929,E01,8189,1515,0,0,0,
1,3929,E01,8189,1522,0,0,0,
1,3930,E01,8189,1515,0,0,34,
1,3940,E01,7456,1501,1,19.39848264,5,
1,3940,E01,7456,1508,0,4.974189297,5,
1,3940,E01,7456,1515,0,0,5,
1,3940,E01,7456,1522,0,0,5,
1,3944,E01,7456,1501,1,20.08949199,105.7923829,
1,3944,E01,7456,1508,0,6.762033888,106,
1,3944,E01,7456,1515,0,0,80,
1,3944,E01,7456,1522,0,0,100.5047619,
1,3951,E01,7456,1501,0,0,23,
1,3951,E01,7456,1508,0,0,17.75,
1,3951,E01,7456,1515,0,0,12.5,
1,3951,E01,7456,1522,0,0,7.25,
1,3953,E01,7456,1501,0,0,1,
1,3953,E01,7456,1508,0,0,0,
1,3953,E01,7456,1515,0,0,0,
1,3953,E01,7456,1522,0,0,0,
1,3964,E01,8958,1501,0,0,118,
1,3964,E01,8958,1508,0,0,132,
1,3964,E01,8958,1515,0,0,114,
1,3964,E01,8958,1522,0,0.015614187,68,
1,3982,E01,8958,1515,0,0,0,
1,3982,E01,8958,1522,0,0,0,
1,3984,E01,638,1501,0,0,0,
1,3984,E01,638,1508,0,0,0,
1,3984,E01,638,1515,0,0,0,
1,3986,E01,638,1501,0,0,0,
1,3986,E01,638,1508,0,0,0,
1,3986,E01,638,1515,0,0,0,
1,3992,E01,638,1501,0,0,0,
1,3992,E01,638,1508,0,0,0,
1,3992,E01,638,1515,0,0,0,
1,3992,E01,638,1522,0,0,0,
1,4000,E01,638,1501,0,0,0,
1,4000,E01,638,1508,0,0,0,
1,4006,E01,620,1501,0,0,0,
1,4006,E01,620,1508,0,0,0,
1,4006,E01,620,1515,0,0,0,
1,4006,E01,620,1522,0,0,0,
1,4012,E01,620,1501,0,0,52,
1,4012,E01,620,1508,0,0,37,
1,4016,E01,620,1501,0,0,0,
1,4016,E01,620,1508,0,0,0,
1,4016,E01,620,1515,0,0,0,
1,4016,E01,620,1522,0,0,0,
1,4022,E01,620,1501,0,0,6,
1,4022,E01,620,1508,0,0,8,
1,4022,E01,620,1515,0,0,19,
1,4022,E01,620,1522,0,0,32.76923077,
1,4912,W91,3010,1501,1,24.92770498,32,
1,4912,W91,3010,1508,1,24.92770498,32,
1,4912,W91,3010,1515,1,24.92770498,32,
1,4912,W91,3010,1522,1,15.61596036,32,
1,4914,W91,3010,1501,1,49.81164961,0,
1,4914,W91,3010,1508,0,0,0,
1,4914,W91,3010,1515,0,0,0,
1,4914,W91,3010,1522,0,0,0,
1,5024,E01,620,1501,0,0,17,
1,5024,E01,620,1508,0,0,17,
1,5024,E01,620,1515,0,0,17,
1,5024,E01,620,1522,0,0,17,
1,5030,I36,5041,1501,1,30.5505533,0,
1,5030,I36,5041,1508,1,30.5505533,0,
1,5030,I36,5041,1515,1,30.47047139,0,
1,5030,I36,5041,1522,1,30.530529,0,
1,5033,E01,7456,1501,0,0,0,
1,5033,E01,7456,1508,0,0,6.481481481,
1,5033,E01,7456,1515,1,57.12966512,18.51851852,
1,5033,E01,7456,1522,0,0,25,
1,5036,E01,620,1501,0,0,6,
1,5036,E01,620,1508,0,0,1,
1,5036,E01,620,1515,0,0,7,
1,5036,E01,620,1522,0,0,1,
1,5072,E01,5100,1501,1,17.20245689,0,
1,5072,E01,5100,1508,1,17.20245689,0,
1,5072,E01,5100,1515,1,17.20245689,0,
1,5073,E01,5100,1501,0,0,0,
1,5073,E01,5100,1508,0,0,0,
1,5073,E01,5100,1515,0,0,0,
