account_id,product_id,MAG,AG,date_id,promo_flag,promo_discount_perc,base_demand,ordered_units
1,10,E01,638,1298,0,0,0,0
1,10,E01,638,1305,0,0,0,0
1,10,E01,638,1312,0,0,0,0
1,10,E01,638,1319,0,0,0,0
1,10,E01,638,1326,0,0,0,0
1,10,E01,638,1333,0,0,0,0
1,10,E01,638,1340,0,0,0,0
1,10,E01,638,1347,0,0,0,0
1,10,E01,638,1354,0,0,0,0
1,10,E01,638,1361,0,0,0,0
1,10,E01,638,1368,0,0,0,0
1,10,E01,638,1375,0,0,0,0
1,10,E01,638,1382,0,0,0,0
1,10,E01,638,1389,0,0,0,0
1,10,E01,638,1396,0,0,0,0
1,10,E01,638,1403,0,0,0,0
1,10,E01,638,1410,0,0,0,0
1,10,E01,638,1417,0,0,0,0
1,10,E01,638,1424,0,0,0,0
1,10,E01,638,1431,0,0,0,0
1,10,E01,638,1438,0,0,0,0
1,10,E01,638,1445,0,0,0,0
1,10,E01,638,1452,0,0,0,0
1,10,E01,638,1459,0,0,0,0
1,10,E01,638,1466,0,0,0,0
1,10,E01,638,1473,0,0,0,0
1,10,E01,638,1480,0,0,0,0
1,10,E01,638,1487,0,0,0,0
1,10,E01,638,1494,0,0,0,0
1,13,E01,638,738,0,0,279,279
1,13,E01,638,745,0,0,389,389
1,13,E01,638,752,0,0,279,279
1,13,E01,638,759,0,0,131,131
1,13,E01,638,766,0,0,134,134
1,13,E01,638,773,0,0,211,211
1,13,E01,638,780,0,0,187,187
1,13,E01,638,787,0,0,113,113
1,13,E01,638,794,0,0,56,56
1,13,E01,638,801,0,0,63,63
1,13,E01,638,808,0,5.07043208,81,81
1,13,E01,638,815,0,9.594300729,126,126
1,13,E01,638,822,0,4.265953441,115,115
1,13,E01,638,829,0,3.727721949,102,102
1,13,E01,638,836,0,6.419172349,87,87
1,13,E01,638,843,0,6.312652742,78,78
1,13,E01,638,850,0,4.385663371,78.24425434,77
1,13,E01,638,857,1,25.52510628,79.11072059,478
1,13,E01,638,864,1,25.53741149,80.79995358,419
1,13,E01,638,871,1,25.69696897,83.51250814,295
1,13,E01,638,878,1,25.55333662,87.44893911,252
1,13,E01,638,885,1,25.55487883,92.80980131,216
1,13,E01,638,892,1,25.51344266,99.79564958,256
1,13,E01,638,899,1,25.70492573,108.6070388,341
1,13,E01,638,906,1,25.58987579,119.4445237,237
1,13,E01,638,913,1,25.23894238,132.5086591,221
1,13,E01,638,920,0,4.211568957,148,148
1,13,E01,638,927,0,4.176290153,370,370
1,13,E01,638,934,0,8.319838458,125,125
1,13,E01,638,941,0,0.864798884,129.7638484,165
1,13,E01,638,948,1,18.8961859,142.0495627,311
1,13,E01,638,955,1,23.03415627,158.8483965,544
1,13,E01,638,962,1,21.97923998,177.1516035,431
1,13,E01,638,969,1,22.49553868,193.9504373,686
1,13,E01,638,976,1,19.18487467,206.2361516,394
1,13,E01,638,983,0,1.929759747,211,211
1,13,E01,638,990,0,3.847951868,210,210
1,13,E01,638,997,0,1.762288938,182,182
1,13,E01,638,1004,0,8.808196442,243,243
1,13,E01,638,1011,0,2.729704424,201,201
1,13,E01,638,1018,0,6.755308654,223,223
1,13,E01,638,1025,0,0.59892991,163,163
1,13,E01,638,1032,0,2.310862295,145,145
1,13,E01,638,1039,0,2.200394434,181,181
1,13,E01,638,1046,0,2.049440426,179,179
1,13,E01,638,1053,0,5.242615126,183.3830442,183
1,13,E01,638,1060,0,0,199.6047845,176
1,13,E01,638,1067,0,0,232.2741326,238
1,13,E01,638,1074,0,4.328279891,286,286
1,13,E01,638,1081,0,6.831029309,2720,2720
1,13,E01,638,1088,0,6.998875492,0,-1255
1,13,E01,638,1095,0,7.336833208,0,-932
1,13,E01,638,1109,0,6.767064415,77.18518519,98
1,13,E01,638,1116,0,4.628083593,73.81481481,90
1,13,E01,638,1123,0,0.754206481,72,72
1,13,E01,638,1130,0,0,89,89
1,13,E01,638,1137,0,2.4559099,99,99
1,13,E01,638,1144,0,0,89,89
1,13,E01,638,1151,0,2.879970779,89.61120924,129
1,13,E01,638,1158,1,10.09498391,91.34652174,186
1,13,E01,638,1165,1,10.04100085,94.05846468,180
1,13,E01,638,1172,1,10.04100085,97.59956523,160
1,13,E01,638,1179,1,10.04099913,101.8223506,227
1,13,E01,638,1186,1,10.04100341,106.5793478,153
1,13,E01,638,1193,1,10.04100221,111.7230843,144
1,13,E01,638,1200,1,10.04100311,117.106087,173
1,13,E01,638,1207,1,10.04099956,122.5808832,151
1,13,E01,638,1214,0,9.101803687,128,128
1,13,E01,638,1221,0,9.101802885,134.1927735,173
1,13,E01,638,1228,1,21.15276445,141.9714175,236
1,13,E01,638,1235,1,29.27220872,151.1627763,331
1,13,E01,638,1242,1,25.04849284,161.593694,234
1,13,E01,638,1249,1,24.57800538,173.0910146,275
1,13,E01,638,1256,1,28.83298256,185.4815823,1194
1,13,E01,638,1263,1,11.35862764,198.5922413,143
1,13,E01,638,1270,1,29.93539753,212.2498356,2061
1,13,E01,638,1277,1,29.89771239,226.2812094,-229
1,13,E01,638,1284,1,29.67878775,240.5132068,671
1,13,E01,638,1291,1,24.11745223,254.7726719,1001
1,13,E01,638,1298,1,23.78129089,268.886449,976
1,13,E01,638,1305,1,23.11809122,282.681382,434
1,13,E01,638,1312,1,22.48295304,295.9843151,439
1,13,E01,638,1319,1,22.08669835,308.6220925,365
1,13,E01,638,1326,1,22.0209391,320.4215583,453
1,13,E01,638,1333,1,22.02636504,331.2095566,287
1,13,E01,638,1340,1,22.10347573,340.8129315,77
1,13,E01,638,1347,1,21.91071903,349.0585272,46
1,13,E01,638,1354,1,20.90605997,355.7731877,-4
1,13,E01,638,1361,1,25.29131901,360.7837573,5
1,13,E01,638,1368,1,10.61292448,363.91708,342
1,13,E01,638,1375,0,6.2873826,365,365
1,13,E01,638,1382,0,6.222254283,266,266
1,13,E01,638,1389,0,6.223914458,222,222
1,13,E01,638,1396,0,1.599513848,225,225
1,13,E01,638,1403,0,1.599513848,0,0
1,13,E01,638,1410,0,0.333541492,0,0
1,13,E01,638,1417,0,0,0,-12
1,13,E01,638,1424,0,1.623443438,1,1
1,13,E01,638,1431,0,1.623443438,0,-1
1,13,E01,638,1438,0,1.623443438,4.53125,2
1,13,E01,638,1445,0,1.53613148,14.5,1437
1,13,E01,638,1452,0,1.625262703,24.46875,555
1,13,E01,638,1459,0,1.623442328,29,29
1,13,E01,638,1466,0,1.623442328,0,0
1,13,E01,638,1473,0,1.623442328,0,10
1,13,E01,638,1480,0,1.623437004,10,1
1,13,E01,638,1487,0,1.623443438,1,1
1,13,E01,638,1494,0,1.623443438,1,4
1,26,E01,638,738,0,0,1578,1578
1,26,E01,638,745,0,0,1095.986667,719
1,26,E01,638,752,0,6.404094472,714.96,1235
1,26,E01,638,759,0,2.396529343,438.44,384
1,26,E01,638,766,0,2.51255243,269.9466667,963
1,26,E01,638,773,0,6.767559395,213,213
1,26,E01,638,780,0,3.577779874,250,250
1,26,E01,638,787,0,1.013968147,275,275
1,26,E01,638,794,0,0,96,96
1,26,E01,638,801,0,0,100,100
1,26,E01,638,808,0,4.62493231,124,124
1,26,E01,638,815,0,0.723908581,69,69
1,26,E01,638,822,0,0,59,59
1,26,E01,638,829,0,0,149,149
1,26,E01,638,836,0,0,181,181
1,26,E01,638,843,0,0,296,296
1,26,E01,638,850,0,1.586627923,300,300
1,26,E01,638,857,0,3.859140904,306.1418853,320
1,26,E01,638,864,1,14.10814071,314.3535255,674
1,26,E01,638,871,1,15.85420956,323.5361192,907
1,26,E01,638,878,1,16.36484077,332.5908649,1217
1,26,E01,638,885,1,16.53563787,340.4189612,1266
1,26,E01,638,892,1,17.74771853,345.9216067,323
1,26,E01,638,899,0,2.197304272,348,348
1,26,E01,638,906,0,0.705420125,28,28
1,26,E01,638,913,0,6.586934096,7,7
1,26,E01,638,920,0,0,8,8
1,26,E01,638,927,0,0,8.965073529,2
1,26,E01,638,934,1,50.39366283,9.941176471,2
1,26,E01,638,941,1,14.96056904,10.69669118,7
1,26,E01,638,948,0,0.787326999,11,11
1,26,E01,638,955,0,0.787325668,2,2
1,26,E01,638,962,0,0.787325668,1,1
1,26,E01,638,969,0,0.787325668,1,1
1,26,E01,638,976,0,0.787325668,0,0
1,26,E01,638,983,0,0.787325668,0,0
1,26,E01,638,990,0,0.787325668,2,2
1,26,E01,638,997,0,0.787325668,0,0
1,26,E01,638,1004,0,0.787325668,0,0
1,26,E01,638,1011,0,0.787325668,1,1
1,26,E01,638,1018,0,0.787325668,0,0
1,26,E01,638,1025,0,0.787325668,0,0
1,26,E01,638,1032,0,0.787325668,2,2
1,26,E01,638,1039,0,0.787325668,1,1
1,26,E01,638,1046,0,0.787325668,2,2
1,26,E01,638,1053,0,0.787327761,1.986826477,7
1,26,E01,638,1060,0,8.910224333,1.949033582,2
1,26,E01,638,1067,0,8.187359852,1.889212828,1
1,26,E01,638,1074,0,8.187359852,1.809955728,0
1,26,E01,638,1081,1,12.62944239,1.713853795,1
1,26,E01,638,1088,1,12.62944239,1.603498542,0
1,26,E01,638,1095,1,12.62944239,1.481481481,0
1,26,E01,638,1109,1,12.62944239,1.212827988,0
1,26,E01,638,1116,1,12.62944239,1.071374582,0
1,26,E01,638,1123,1,12.62944239,0.928625418,0
1,26,E01,638,1130,1,12.62944239,0.787172012,0
1,26,E01,638,1137,1,12.62944239,0.649605874,0
1,26,E01,638,1144,1,12.62944239,0.518518519,0
1,26,E01,638,1151,1,12.62944239,0.396501458,1
1,26,E01,638,1158,1,12.62944239,0.286146205,0
1,26,E01,638,1165,1,12.62944239,0.190044272,0
1,26,E01,638,1172,1,12.62944239,0.110787172,0
1,26,E01,638,1179,1,12.62944239,0.050966418,0
1,26,E01,638,1186,1,12.62944055,0.013173523,0
1,26,E01,638,1193,0,4.838203683,0,0
1,26,E01,638,1200,0,4.838203683,0,0
1,26,E01,638,1207,0,4.838203683,0,0
1,26,E01,638,1214,0,0,0,0
1,26,E01,638,1221,0,0,0,0
1,26,E01,638,1228,0,0,0,0
1,26,E01,638,1235,0,0,0,0
1,26,E01,638,1242,0,0,0,0
1,26,E01,638,1249,0,0,0,0
1,26,E01,638,1256,0,0,0,0
1,26,E01,638,1263,0,0,0,0
1,26,E01,638,1270,0,0,0,0
1,26,E01,638,1277,0,0,0,0
1,26,E01,638,1284,0,0,0,0
1,26,E01,638,1291,0,0,0,0
1,26,E01,638,1298,0,0,0,0
1,26,E01,638,1305,0,0,0,0
1,26,E01,638,1312,0,0,0,0
1,26,E01,638,1319,0,0,0,0
1,26,E01,638,1326,0,0,0,0
1,26,E01,638,1333,0,0,0,0
1,26,E01,638,1340,0,0,0,0
1,26,E01,638,1347,0,0,0,0
1,26,E01,638,1354,0,0,0,0
1,26,E01,638,1361,0,0,0,0
1,26,E01,638,1368,0,0,0,0
1,26,E01,638,1375,0,0,0,0
1,26,E01,638,1382,0,0,0,0
1,26,E01,638,1389,0,0,0,0
1,26,E01,638,1396,0,0,0,0
1,26,E01,638,1403,0,0,0,0
1,26,E01,638,1410,0,0,0,0
1,26,E01,638,1417,0,0,0,0
1,26,E01,638,1424,0,0,0,0
1,26,E01,638,1431,0,0,0,0
1,26,E01,638,1438,0,0,0,0
1,26,E01,638,1445,0,0,0,0
1,26,E01,638,1452,0,0,0,0
1,26,E01,638,1459,0,0,0,0
1,26,E01,638,1466,0,0,0,0
1,26,E01,638,1473,0,0,0,0
1,26,E01,638,1480,0,0,0,0
1,26,E01,638,1487,0,0,0,0
1,26,E01,638,1494,0,0,0,0
1,43,E01,620,738,0,0,0,0
1,43,E01,620,745,0,0,0,0
1,43,E01,620,752,0,0,2,2
1,43,E01,620,759,0,0,1.481481481,0
1,43,E01,620,766,0,0.021524279,0.518518519,1
1,43,E01,620,773,0,0.021524279,0,0
1,43,E01,620,780,0,0.021524279,0,0
1,43,E01,620,787,0,0.563900638,2,2
1,43,E01,620,794,0,0.563900638,0,0
1,43,E01,620,801,0,0.563900638,1,1
1,43,E01,620,808,0,0.563900638,0,0
1,43,E01,620,815,0,0.563900638,1,1
1,43,E01,620,822,0,0.563900638,0,0
1,43,E01,620,829,0,0,1,1
1,43,E01,620,836,0,0,0,0
1,43,E01,620,843,0,0.563900638,1,1
1,43,E01,620,850,0,0.021524279,1,1
1,43,E01,620,857,0,0.563900638,1,1
1,43,E01,620,864,0,0.563900638,0,0
1,43,E01,620,871,0,0.563900638,0,0
1,43,E01,620,878,0,0,1,1
1,43,E01,620,885,0,0,0,0
1,43,E01,620,892,0,0,0,0
1,43,E01,620,899,0,0,0,0
1,43,E01,620,906,0,0.832833528,1,1
1,43,E01,620,913,0,0.832833528,0,0
1,43,E01,620,920,0,0.832833528,1,1
1,43,E01,620,927,0,0.832833528,0.740740741,0
1,43,E01,620,934,0,0.347727977,0.259259259,1
1,43,E01,620,941,0,0.347727977,0,0
1,43,E01,620,948,0,0.832833528,1,1
1,43,E01,620,955,0,0.832833528,0,0
1,43,E01,620,962,0,0.832833528,0,0
1,43,E01,620,969,0,0.188890889,1,1
1,43,E01,620,976,0,0.188890889,0,0
1,43,E01,620,983,0,0.188890889,0,0
1,43,E01,620,990,0,0.622476575,2,2
1,43,E01,620,997,0,0.622476575,0,0
1,43,E01,620,1004,0,0.622476575,0,0
1,43,E01,620,1011,0,0.622476575,0,0
1,43,E01,620,1018,0,0.622476575,0,0
1,43,E01,620,1025,0,0.622476575,0,0
1,43,E01,620,1032,0,0.622476575,0,0
1,43,E01,620,1039,0,0.434406239,0,0
1,43,E01,620,1046,0,0.434406239,0,0
1,43,E01,620,1053,0,0.434406239,0,0
1,43,E01,620,1060,0,0.434406239,0,0
1,43,E01,620,1067,0,0.434406239,0,0
1,43,E01,620,1074,0,0.434406239,0,0
1,43,E01,620,1081,0,0.434406239,0,0
1,43,E01,620,1088,0,0.434406239,0,0
1,43,E01,620,1095,0,0.434406239,0,0
1,43,E01,620,1109,0,0.434406239,0,0
1,43,E01,620,1116,0,0.434406239,0,0
1,43,E01,620,1123,0,0,0,0
1,43,E01,620,1130,0,0,0,0
1,43,E01,620,1137,0,0,0,0
1,43,E01,620,1144,0,0,0,0
1,43,E01,620,1151,0,0,0,0
1,43,E01,620,1158,0,0,0,0
1,43,E01,620,1165,0,0,0,0
1,43,E01,620,1172,0,0,0,0
1,43,E01,620,1179,0,0,0,0
1,43,E01,620,1186,0,0,0,0
1,43,E01,620,1193,0,0,0,0
1,43,E01,620,1200,0,0,0,0
1,43,E01,620,1207,0,0,0,0
1,43,E01,620,1214,0,0,0,0
1,43,E01,620,1221,0,0,0,0
1,43,E01,620,1228,0,0,0,0
1,43,E01,620,1235,0,0,0,0
1,43,E01,620,1242,0,0,0,0
1,43,E01,620,1249,0,0,0,0
1,43,E01,620,1256,0,0,0,0
1,43,E01,620,1263,0,0,0,0
1,43,E01,620,1270,0,0,0,0
1,43,E01,620,1277,0,0,0,0
1,43,E01,620,1284,0,0,0,0
1,43,E01,620,1291,0,0,0,0
1,43,E01,620,1298,0,0,0,0
1,43,E01,620,1305,0,0,0,0
1,43,E01,620,1312,0,0,0,0
1,43,E01,620,1319,0,0,0,0
1,43,E01,620,1326,0,0,0,0
1,43,E01,620,1333,0,0,0,0
1,43,E01,620,1340,0,0,0,0
1,43,E01,620,1347,0,0,0,0
1,43,E01,620,1354,0,0,0,0
1,43,E01,620,1361,0,0,0,0
1,43,E01,620,1368,0,0,0,0
1,43,E01,620,1375,0,0,0,0
1,43,E01,620,1382,0,0,0,0
1,43,E01,620,1389,0,0,0,0
1,43,E01,620,1396,0,0,0,0
1,43,E01,620,1403,0,0,0,0
1,43,E01,620,1410,0,0,0,0
1,43,E01,620,1417,0,0,0,0
1,43,E01,620,1424,0,0,0,0
1,43,E01,620,1431,0,0,0,0
1,43,E01,620,1438,0,0,0,0
1,43,E01,620,1445,0,0,0,0
1,43,E01,620,1452,0,0,0,0
1,43,E01,620,1459,0,0,0,0
1,43,E01,620,1466,0,0,0,0
1,43,E01,620,1473,0,0,0,0
1,43,E01,620,1480,0,0,0,0
1,43,E01,620,1487,0,0,0,0
1,43,E01,620,1494,0,0,0,0
1,143,E01,8189,738,0,0,0,0
1,143,E01,8189,745,0,0,0,0
1,143,E01,8189,752,0,0,0,0
1,143,E01,8189,759,0,0,0,0
1,143,E01,8189,766,0,0,0,0
1,143,E01,8189,773,0,0,0,0
1,143,E01,8189,780,0,0,0,0
1,143,E01,8189,787,0,0,0,0
1,143,E01,8189,794,0,0,0,0
1,143,E01,8189,801,0,0,0,0
1,143,E01,8189,808,0,0,0,0
1,143,E01,8189,815,0,0,0,0
1,143,E01,8189,822,0,0,0,0
1,143,E01,8189,829,0,0,0,0
1,143,E01,8189,836,0,0,0,0
1,143,E01,8189,843,0,0,0,0
1,143,E01,8189,850,0,0,0,0
1,143,E01,8189,857,0,0,0,0
1,143,E01,8189,864,0,0,0,0
1,143,E01,8189,871,0,0,0,0
1,143,E01,8189,878,0,0,0,0
1,143,E01,8189,885,0,0,0,0
1,143,E01,8189,892,0,0,0,0
1,143,E01,8189,899,0,0,0,0
1,143,E01,8189,906,0,0,0,0
1,143,E01,8189,913,0,0,0,0
1,143,E01,8189,920,0,0,0,0
1,143,E01,8189,927,0,0,0,0
1,143,E01,8189,934,0,0,0,0
1,143,E01,8189,941,0,0,0,0
1,143,E01,8189,948,0,0,0,0
1,143,E01,8189,955,0,0,0,0
1,143,E01,8189,962,0,0,0,0
1,143,E01,8189,969,0,0,0,0
1,143,E01,8189,976,0,0,0,0
1,143,E01,8189,983,0,0,0,0
1,143,E01,8189,990,0,0,0,0
1,143,E01,8189,997,0,0,0,0
1,143,E01,8189,1004,0,0,0,0
1,143,E01,8189,1011,0,0,0,0
1,143,E01,8189,1018,0,0,0,0
1,143,E01,8189,1025,0,0,0,0
1,143,E01,8189,1032,0,0,0,0
1,143,E01,8189,1039,0,0,0,0
1,143,E01,8189,1046,0,0,0,0
1,143,E01,8189,1053,0,0,0,0
1,143,E01,8189,1060,0,0,0,1
1,143,E01,8189,1067,0,0,0,0
1,143,E01,8189,1074,0,0,0,0
1,143,E01,8189,1081,0,0,0,0
1,143,E01,8189,1088,0,0,0,0
1,143,E01,8189,1095,0,0,0,0
1,143,E01,8189,1109,0,0,0,0
1,143,E01,8189,1116,0,0,0,0
1,143,E01,8189,1123,0,0,0,0
1,143,E01,8189,1130,0,0,0,0
1,143,E01,8189,1137,0,0,0,0
1,143,E01,8189,1144,0,0,0,0
1,143,E01,8189,1151,0,0,0,0
1,143,E01,8189,1158,0,0,0,0
1,143,E01,8189,1165,0,0,0,0
1,143,E01,8189,1172,0,0,0,0
1,143,E01,8189,1179,0,0,0,0
1,143,E01,8189,1186,0,0,0,0
1,143,E01,8189,1193,0,0,0,0
1,143,E01,8189,1200,0,0,0,0
1,143,E01,8189,1207,0,0,0,0
1,143,E01,8189,1214,0,0,0,0
1,143,E01,8189,1221,0,0,0,0
1,143,E01,8189,1228,0,0,0,0
1,143,E01,8189,1235,0,0,0,0
1,143,E01,8189,1242,0,0,0,0
1,143,E01,8189,1249,0,0,0,0
1,143,E01,8189,1256,0,0,0,0
1,143,E01,8189,1263,0,0,0,0
1,143,E01,8189,1270,0,0,0,0
1,143,E01,8189,1277,0,0,0,0
1,143,E01,8189,1284,0,0,0,0
1,143,E01,8189,1291,0,0,0,0
1,143,E01,8189,1298,0,0,0,0
1,143,E01,8189,1305,0,0,0,0
1,143,E01,8189,1312,0,0,0,0
1,143,E01,8189,1319,0,0,0,0
1,143,E01,8189,1326,0,0,0,0
1,143,E01,8189,1333,0,0,0,0
1,143,E01,8189,1340,0,0,0,0
1,143,E01,8189,1347,0,0,0,0
1,143,E01,8189,1354,0,0,0,0
1,143,E01,8189,1361,0,0,0,0
1,143,E01,8189,1368,0,0,0,0
1,143,E01,8189,1375,0,0,0,0
1,143,E01,8189,1382,0,0,0,0
1,143,E01,8189,1389,0,0,0,0
1,143,E01,8189,1396,0,0,0,0
1,143,E01,8189,1403,0,0,0,0
1,143,E01,8189,1410,0,0,0,0
1,143,E01,8189,1417,0,0,0,0
1,143,E01,8189,1424,0,0,0,0
1,143,E01,8189,1431,0,0,0,0
1,143,E01,8189,1438,0,0,0,0
1,143,E01,8189,1445,0,0,0,0
1,143,E01,8189,1452,0,0,0,0
1,143,E01,8189,1459,0,0,0,0
1,143,E01,8189,1466,0,0,0,0
1,143,E01,8189,1473,0,0,0,0
1,143,E01,8189,1480,0,0,0,0
1,143,E01,8189,1487,0,0,0,0
1,143,E01,8189,1494,0,0,0,0
1,168,E01,7160,738,0,0,350,488
1,168,E01,7160,745,0,0,350,350
1,168,E01,7160,752,0,0,332,332
1,168,E01,7160,759,0,0,344,344
1,168,E01,7160,766,0,0.253655652,358,358
1,168,E01,7160,773,0,1.011241045,304,304
1,168,E01,7160,780,0,1.959213441,269,269
1,168,E01,7160,787,0,6.217644166,337,337
1,168,E01,7160,794,0,6.444631659,235,235
1,168,E01,7160,801,0,6.036386344,239,239
1,168,E01,7160,808,0,5.641577231,222,222
1,168,E01,7160,815,0,8.262646549,216,216
1,168,E01,7160,822,0,5.641575192,224,224
1,168,E01,7160,829,0,5.961435236,295,295
1,168,E01,7160,836,0,5.963620126,293,293
1,168,E01,7160,843,0,6.248382907,311,311
1,168,E01,7160,850,0,5.97499966,283,283
1,168,E01,7160,857,0,5.641579308,395,395
1,168,E01,7160,864,0,6.481480454,309,309
1,168,E01,7160,871,0,7.177179428,376,376
1,168,E01,7160,878,0,6.237067339,316,316
1,168,E01,7160,885,0,6.528965465,319,319
1,168,E01,7160,892,0,6.08061001,345.148855,428
1,168,E01,7160,899,1,40.26027466,394.0477099,2488
1,168,E01,7160,906,0,5.350016911,436,436
1,168,E01,7160,913,0,4.700155285,460,460
1,168,E01,7160,920,0,0.902529635,554,554
1,168,E01,7160,927,0,0.792890368,756,756
1,168,E01,7160,934,0,0.863930957,463,463
1,168,E01,7160,941,0,0.061437351,397,397
1,168,E01,7160,948,0,0,362,362
1,168,E01,7160,955,0,0,352,352
1,168,E01,7160,962,0,3.281477465,340,340
1,168,E01,7160,969,0,3.888037654,337,337
1,168,E01,7160,976,0,3.616380849,320,320
1,168,E01,7160,983,0,2.233185741,310,310
1,168,E01,7160,990,0,0,288,288
1,168,E01,7160,997,0,0,389,389
1,168,E01,7160,1004,0,0.588210217,388,388
1,168,E01,7160,1011,0,1.584285126,481,481
1,168,E01,7160,1018,0,0,460,460
1,168,E01,7160,1025,0,8.075443668,551,551
1,168,E01,7160,1032,0,8.911345521,549.9984974,645
1,168,E01,7160,1039,1,11.91102034,547.2524418,883
1,168,E01,7160,1046,1,31.64114445,543.1495116,1071
1,168,E01,7160,1053,1,27.38994018,538.0773854,1033
1,168,E01,7160,1060,1,50.27960883,532.4237415,7814
1,168,E01,7160,1067,1,42.45556244,526.5762585,6151
1,168,E01,7160,1074,1,42.50666346,520.9226146,5846
1,168,E01,7160,1081,1,42.49045141,515.8504884,2854
1,168,E01,7160,1088,1,42.51059866,511.7475582,1552
1,168,E01,7160,1095,1,42.53801931,509.0015026,1258
1,168,E01,7160,1109,0,7.999221833,1062,1062
1,168,E01,7160,1116,0,3.208510664,950,950
1,168,E01,7160,1123,0,0,850,850
1,168,E01,7160,1130,0,0.908185287,787,787
1,168,E01,7160,1137,0,0,491,491
1,168,E01,7160,1144,0,0.708049118,439,439
1,168,E01,7160,1151,0,5.472231445,545,545
1,168,E01,7160,1158,0,8.963677456,813,813
1,168,E01,7160,1165,0,8.953506457,1198,1198
1,168,E01,7160,1172,0,2.457105794,1116.59375,1091
1,168,E01,7160,1179,1,31.81339761,937.5,1905
1,168,E01,7160,1186,1,31.72936587,758.40625,1520
1,168,E01,7160,1193,0,1.350107271,677,677
1,168,E01,7160,1200,0,0,677.3895553,650
1,168,E01,7160,1207,1,31.97646609,678.659548,1561
1,168,E01,7160,1214,1,31.93624218,680.9619685,1661
1,168,E01,7160,1221,1,28.94723529,684.4488073,471
1,168,E01,7160,1228,1,31.93624432,689.2720547,1465
1,168,E01,7160,1235,1,31.93624313,695.5837012,1498
